#ASV	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_8844	Eukaryota	no_hit	unknown	Polycystinea	no_hit	no_hit	no_hit	no_hit
ASV_8845	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8846	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8847	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8848	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Islandinium	Islandinium tricingulatum
ASV_8849	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8850	Eukaryota	Metazoa	Porifera	Calcarea	Leucosolenida	Grantiidae	Synute	Synute pulchella
ASV_8851	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8852	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_8853	Eukaryota	no_hit	Foraminifera	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8854	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8855	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8856	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8857	Eukaryota	no_hit	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	no_hit
ASV_8858	Eukaryota	no_hit	Ciliophora	Prostomatea	Prorodontida	Plagiocampidae	Plagiocampa	no_hit
ASV_8859	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus glycyphyllos
ASV_8860	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8861	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8862	Eukaryota	no_hit	Ciliophora	Colpodea	unknown	unknown	unknown	Uncultured marine colpodean ciliate DH147-EKD23
ASV_8863	Eukaryota	no_hit	Ciliophora	Phyllopharyngea	Dysteriida	Plesiotrichopidae	Pithites	Pithites vorax
ASV_8864	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8865	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Pectis	no_hit
ASV_8866	Eukaryota	no_hit	unknown	Polycystinea	Nassellaria	Pterocorythidae	Pterocorys	Pterocorys zancleus
ASV_8867	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Cochlodinium	no_hit
ASV_8868	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8869	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Takayama	Takayama cf. pulchellum
ASV_8870	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8871	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8872	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8873	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8874	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8875	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8876	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8877	Eukaryota	no_hit	unknown	Chrysophyceae	Phaeothamnales	Phaeosaccionaceae	Antarctosaccion	Antarctosaccion applanatum
ASV_8878	Eukaryota	no_hit	unknown	Dictyochophyceae	Pedinellales	no_hit	no_hit	no_hit
ASV_8879	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	no_hit
ASV_8880	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8881	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8882	Eukaryota	no_hit	Haptophyta	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8883	Eukaryota	no_hit	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium sp. Atlantic
ASV_8884	Eukaryota	no_hit	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	no_hit
ASV_8885	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_8886	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	Pterosperma cristatum
ASV_8887	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia americana
ASV_8888	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Acantharian sp. 6201
ASV_8889	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Scrippsiella	no_hit
ASV_8890	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8891	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8892	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Scrippsiella	no_hit
ASV_8893	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH145-EKD10
ASV_8894	Eukaryota	no_hit	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	Kariphilus	Kariphilus muscorum
ASV_8895	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_8896	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8897	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8898	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8899	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 27 RG-2016
ASV_8900	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_8901	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8902	Eukaryota	no_hit	unknown	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	Dinophysis acuminata
ASV_8903	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_8904	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_8905	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_8906	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8907	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	no_hit
ASV_8908	Eukaryota	no_hit	unknown	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	no_hit
ASV_8909	Eukaryota	no_hit	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Thoracosphaera	Thoracosphaera heimii
ASV_8910	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8911	Eukaryota	no_hit	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	no_hit
ASV_8912	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_8913	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8914	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8915	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8916	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Cochlodinium	no_hit
ASV_8917	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Erythropsidinium	no_hit
ASV_8918	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8919	Eukaryota	no_hit	unknown	Raphidophyceae	Chattonellales	Vacuolariaceae	Gonyostomum	Gonyostomum semen
ASV_8920	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH147-EKD18
ASV_8921	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8922	Eukaryota	no_hit	Foraminifera	unknown	Rotaliida	Globigerinitidae	Tenuitella	no_hit
ASV_8923	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8924	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
ASV_8925	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8926	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	no_hit	no_hit	no_hit
ASV_8927	Eukaryota	no_hit	Cercozoa	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8928	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8929	Eukaryota	no_hit	Foraminifera	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8930	Eukaryota	no_hit	unknown	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Alexandrium	no_hit
ASV_8931	Eukaryota	no_hit	unknown	Dinophyceae	Gonyaulacales	no_hit	no_hit	no_hit
ASV_8932	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8933	Eukaryota	Metazoa	Arthropoda	Ostracoda	Halocyprida	Halocyprididae	Conchoecia	Conchoecia sp. SN008
ASV_8934	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8935	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8936	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8937	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	no_hit	no_hit	no_hit
ASV_8938	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8939	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8940	Eukaryota	no_hit	unknown	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium teredo
ASV_8941	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8942	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8943	Eukaryota	no_hit	Ciliophora	Spirotrichea	no_hit	no_hit	no_hit	no_hit
ASV_8944	Eukaryota	no_hit	Ciliophora	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8945	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8946	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_8947	Eukaryota	no_hit	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Eutintinnus	Eutintinnus fraknoi
ASV_8948	Eukaryota	no_hit	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Eutintinnus	Eutintinnus fraknoi
ASV_8949	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8950	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8951	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Duboscquellidae	Duboscquella	no_hit
ASV_8952	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	no_hit	no_hit
ASV_8953	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	no_hit	no_hit
ASV_8954	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8955	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8956	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8957	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD6
ASV_8958	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8959	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia seriata
ASV_8960	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8961	Eukaryota	no_hit	Ciliophora	Oligohymenophorea	Philasterida	Citrithrixidae	Citrithrix	Citrithrix smalli
ASV_8962	Eukaryota	no_hit	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	no_hit
ASV_8963	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8964	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8965	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8966	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8967	Eukaryota	no_hit	unknown	Polycystinea	no_hit	no_hit	no_hit	no_hit
ASV_8968	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8969	Eukaryota	Fungi	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8970	Eukaryota	Metazoa	Chordata	Appendicularia	Copelata	Fritillariidae	Fritillaria <tunicates>	Fritillaria fagei
ASV_8971	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8972	Eukaryota	no_hit	Endomyxa	Ascetosporea	Haplosporida	unknown	unknown	Haplosporidian parasite of Pandalus platyceros
ASV_8973	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Amphidiniopsidaceae	Amphidiniopsis	Amphidiniopsis sp. MH-2016
ASV_8974	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8975	Eukaryota	no_hit	Cercozoa	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8976	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8977	Eukaryota	no_hit	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium sp. Atlantic
ASV_8978	Eukaryota	no_hit	unknown	Polycystinea	Nassellaria	Plagiacanthidae	Lithomelissa	Lithomelissa sp. 8012
ASV_8979	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8980	Archaea	no_hit	unknown	unknown	unknown	unknown	unknown	archaeon
ASV_8981	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8982	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8983	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8984	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_8985	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8986	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_8987	Eukaryota	Metazoa	Annelida	Polychaeta	unknown	Chaetopteridae	Mesochaetopterus	Mesochaetopterus taylori
ASV_8988	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	Peridinium cf. umbonatum
ASV_8989	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8990	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_8991	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	no_hit	no_hit	no_hit
ASV_8992	Eukaryota	no_hit	unknown	Chrysophyceae	unknown	unknown	Segregatospumella	no_hit
ASV_8993	Eukaryota	no_hit	Ciliophora	Spirotrichea	unknown	Strombidiidae	Varistrombidium	Varistrombidium kielum
ASV_8994	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Harengula	no_hit
ASV_8995	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_8996	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	no_hit
ASV_8997	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8998	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_8999	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9000	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD6
ASV_9001	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_9002	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9003	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9004	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_9005	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9006	Eukaryota	no_hit	unknown	Dinophyceae	Noctilucales	Kofoidiniaceae	Spatulodinium	Spatulodinium pseudonoctiluca
ASV_9007	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_9008	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9009	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_9010	Eukaryota	no_hit	unknown	Ichthyosporea	Ichthyophonida	unknown	Creolimax	Creolimax fragrantissima
ASV_9011	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_9012	Eukaryota	no_hit	unknown	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis cryptochromatica
ASV_9013	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9014	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_9015	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	no_hit
ASV_9016	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	no_hit
ASV_9017	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9018	Eukaryota	no_hit	Foraminifera	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9019	Eukaryota	no_hit	Foraminifera	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9020	Eukaryota	no_hit	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	no_hit
ASV_9021	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9022	Eukaryota	no_hit	Euglenozoa	Euglenida	Petalomonadida	Scytomonadidae	Notosolenus	Notosolenus urceolatus
ASV_9023	Eukaryota	no_hit	Tubulinea	Elardia	Euamoebida	Hartmannellidae	no_hit	no_hit
ASV_9024	Eukaryota	no_hit	unknown	Bigyra	no_hit	no_hit	no_hit	no_hit
ASV_9025	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9026	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9027	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	no_hit
ASV_9028	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Glenodiniaceae	Glenodiniopsis	Glenodiniopsis steinii
ASV_9029	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_9030	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Takayama	Takayama cf. pulchellum
ASV_9031	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9032	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9033	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	no_hit
ASV_9034	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	no_hit
ASV_9035	Eukaryota	no_hit	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum triestinum
ASV_9036	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9037	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_9038	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	no_hit	no_hit
ASV_9039	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11012
ASV_9040	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	no_hit
ASV_9041	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	no_hit
ASV_9042	Eukaryota	Metazoa	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	no_hit	no_hit
ASV_9043	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	no_hit
ASV_9044	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9045	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9046	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_9047	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH147-EKD18
ASV_9048	Eukaryota	no_hit	unknown	Bigyra	Nanomonadea	unknown	Solenicola	no_hit
ASV_9049	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	no_hit	no_hit	no_hit
ASV_9050	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9051	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9052	Eukaryota	no_hit	Ciliophora	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9053	Eukaryota	no_hit	Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	Lecudina	Lecudina polymorpha
ASV_9054	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Calanidae	no_hit	no_hit
ASV_9055	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9056	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_9057	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9058	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9059	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9060	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_9061	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	no_hit	no_hit
ASV_9062	Eukaryota	no_hit	unknown	Polycystinea	Spumellaria	Actinommidae	Hexacontium	no_hit
ASV_9063	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9064	Eukaryota	no_hit	Cercozoa	unknown	Cercomonadida	Cercomonadidae	Cercomonas	no_hit
ASV_9065	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9066	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9067	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9068	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11009
ASV_9069	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9070	Eukaryota	no_hit	unknown	Polycystinea	Nassellaria	Theoperidae	Cycladophora	Cycladophora cornuta
ASV_9071	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9072	Eukaryota	no_hit	unknown	Bigyra	Thraustochytrida	Thraustochytriaceae	no_hit	no_hit
ASV_9073	Eukaryota	no_hit	Euglenozoa	Kinetoplastea	Neobodonida	Rhynchomonadidae	Rhynchomonas	no_hit
ASV_9074	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9075	Eukaryota	no_hit	unknown	Choanoflagellata	no_hit	no_hit	no_hit	no_hit
ASV_9076	Eukaryota	Fungi	Mucoromycota	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_9077	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_9078	Eukaryota	no_hit	unknown	Bolidophyceae	Parmales	Triparmaceae	Bolidomonas	no_hit
ASV_9079	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9080	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9081	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_9082	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	no_hit
ASV_9083	Eukaryota	no_hit	unknown	unknown	Telonemida	no_hit	no_hit	no_hit
ASV_9084	Eukaryota	no_hit	Cercozoa	Thecofilosea	unknown	Ebriacea	Ebria	Ebria tripartita
