#ASV	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_237	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Podolampaceae	Lessardia	Lessardia elongata
ASV_238	Eukaryota	no_hit	unknown	Choanoflagellata	Craspedida	Salpingoecidae	Bicosta	Bicosta minor
ASV_239	Eukaryota	no_hit	Oomycota	unknown	Lagenidiales	Haliphthoraceae	Haliphthoros	no_hit
ASV_240	Eukaryota	no_hit	unknown	Choanoflagellata	Acanthoecida	Stephanoecidae	Didymoeca	Didymoeca costata
ASV_241	Eukaryota	no_hit	unknown	Choanoflagellata	Acanthoecida	Stephanoecidae	Diaphanoeca	Diaphanoeca undulata
ASV_242	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	no_hit	no_hit
ASV_243	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_244	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Apicoporus	Apicoporus parvidiaboli
ASV_245	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_246	Eukaryota	no_hit	unknown	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	Teleaulax amphioxeia
ASV_247	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_248	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	phototrophic eukaryote
ASV_249	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_250	Eukaryota	Metazoa	Chordata	Appendicularia	Copelata	Fritillariidae	Fritillaria <tunicates>	Fritillaria borealis
ASV_251	Eukaryota	no_hit	unknown	Choanoflagellata	Acanthoecida	Stephanoecidae	Calliacantha	Calliacantha natans
ASV_252	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Metridinidae	no_hit	no_hit
ASV_253	Eukaryota	no_hit	Oomycota	unknown	Lagenidiales	Haliphthoraceae	Haliphthoros	no_hit
ASV_254	Eukaryota	no_hit	unknown	unknown	Telonemida	unknown	Telonema	no_hit
ASV_255	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_256	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_257	Eukaryota	Metazoa	Annelida	Polychaeta	Terebellida	Terebellidae	Lysilla	Lysilla sp. THS-2012
ASV_258	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH145-EKD10
ASV_259	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_260	Eukaryota	no_hit	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium sp. Atlantic
ASV_261	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_262	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	no_hit
ASV_263	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_264	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_265	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_266	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium excentricum
ASV_267	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Stramenopiles sp. MAST-1D-sp2
ASV_268	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Stramenopiles sp. MAST-3C-sp1
ASV_269	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_270	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_271	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_272	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_273	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	no_hit
ASV_274	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Apicoporus	Apicoporus parvidiaboli
ASV_275	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_276	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Calanidae	no_hit	no_hit
ASV_277	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_278	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_279	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH144-EKD3
ASV_280	Eukaryota	no_hit	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	Ditylum brightwellii
ASV_281	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_282	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Duboscquellidae	Duboscquella	no_hit
ASV_283	Eukaryota	no_hit	Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	Minutocellus polymorphus
ASV_284	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_285	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_286	Eukaryota	no_hit	unknown	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	no_hit
ASV_287	Eukaryota	no_hit	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium sp. Atlantic
ASV_288	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Pentapharsodinium	Pentapharsodinium tyrrhenicum
ASV_289	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_290	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 1sb RG-2016
ASV_291	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_292	Eukaryota	no_hit	Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	no_hit
ASV_293	Eukaryota	no_hit	unknown	Bigyra	no_hit	no_hit	no_hit	no_hit
ASV_294	Eukaryota	no_hit	unknown	Polycystinea	Spumellaria	Spongodiscidae	no_hit	no_hit
ASV_295	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_296	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_297	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_298	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_299	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no_hit
ASV_300	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_301	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	no_hit	no_hit
ASV_302	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_303	Eukaryota	no_hit	Ciliophora	Spirotrichea	Tintinnida	no_hit	no_hit	no_hit
ASV_304	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_305	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_306	Eukaryota	Metazoa	Ctenophora	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_307	Eukaryota	no_hit	unknown	Dinophyceae	Dinophysiales	Dinophysiaceae	no_hit	no_hit
ASV_308	Eukaryota	no_hit	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	no_hit	no_hit
ASV_309	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_310	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_311	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_312	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_313	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_314	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_315	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp. UNC1416
ASV_316	Eukaryota	no_hit	unknown	Dinophyceae	Gonyaulacales	Pyrophacaceae	Fragilidium	Fragilidium duplocampanaeforme
ASV_317	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_318	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_319	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Cochlodinium	no_hit
ASV_320	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium claudicans
ASV_321	Eukaryota	no_hit	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	no_hit
ASV_322	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_323	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_324	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_325	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11055
ASV_326	Eukaryota	no_hit	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	Asterionellopsis	Asterionellopsis glacialis
ASV_327	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_328	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_329	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp. UNC1415
ASV_330	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Planktoniella	Planktoniella sol
ASV_331	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_332	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	Guinardia flaccida
ASV_333	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_334	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	no_hit
ASV_335	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_336	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_337	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	no_hit	no_hit
ASV_338	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_339	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_340	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_341	Eukaryota	no_hit	unknown	Bigyra	Thraustochytrida	Thraustochytriaceae	Aplanochytrium	Aplanochytrium kerguelense
ASV_342	Eukaryota	no_hit	unknown	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	Dinophysis acuminata
ASV_343	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	no_hit
ASV_344	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Trachymedusae	Rhopalonematidae	no_hit	no_hit
ASV_345	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11027
ASV_346	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_347	Eukaryota	no_hit	unknown	Cryptophyceae	no_hit	no_hit	no_hit	no_hit
ASV_348	Eukaryota	no_hit	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium sp. Atlantic
ASV_349	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_350	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_351	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11023
ASV_352	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_353	Eukaryota	no_hit	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	no_hit
ASV_354	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 21sb RG-2016
ASV_355	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	no_hit
ASV_356	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Islandinium	Islandinium tricingulatum
ASV_357	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	no_hit
ASV_358	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_359	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_360	Eukaryota	no_hit	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Rimostrombidium	Rimostrombidium veniliae
ASV_361	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11012
ASV_362	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_363	Eukaryota	no_hit	unknown	Dinophyceae	Noctilucales	Kofoidiniaceae	Spatulodinium	Spatulodinium pseudonoctiluca
ASV_364	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_365	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_366	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_367	Eukaryota	no_hit	Bacillariophyta	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_368	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros cinctus
ASV_369	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_370	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	no_hit	no_hit
ASV_371	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_372	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	no_hit
ASV_373	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_374	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniopsidaceae	Palatinus	Palatinus apiculatus
ASV_375	Eukaryota	no_hit	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_376	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_377	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_378	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_379	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	no_hit
ASV_380	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_381	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_382	Eukaryota	no_hit	unknown	Bigyra	Nanomonadea	unknown	Incisomonas	Incisomonas marina
ASV_383	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_384	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Erythropsidinium	no_hit
ASV_385	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_386	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_387	Eukaryota	no_hit	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum sipadanense
ASV_388	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_389	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	no_hit	no_hit
ASV_390	Eukaryota	no_hit	Ciliophora	Spirotrichea	unknown	Strombidiidae	Strombidium	no_hit
ASV_391	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_392	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_393	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp. UNC1414
ASV_394	Eukaryota	no_hit	unknown	Acantharea	Chaunacanthida	unknown	unknown	Chaunacanthid sp. 6200
ASV_395	Eukaryota	no_hit	Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae	Gymnodinioides	Gymnodinioides pitelkae
ASV_396	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	Agalma	Agalma elegans
ASV_397	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_398	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Paragymnodinium	no_hit
ASV_399	Eukaryota	no_hit	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Eutintinnus	Eutintinnus pectinis
ASV_400	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_401	Eukaryota	no_hit	Imbricatea	unknown	Thaumatomonadida	unknown	Scutellomonas	Scutellomonas patella
ASV_402	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Siphonophorae	Prayidae	Lilyopsis	no_hit
ASV_403	Eukaryota	no_hit	unknown	Polycystinea	Collodaria	Sphaerozoidae	Collozoum	Collozoum amoeboides
ASV_404	Eukaryota	no_hit	unknown	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	no_hit
ASV_405	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_406	Eukaryota	no_hit	unknown	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Alexandrium	no_hit
ASV_407	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_408	Eukaryota	no_hit	unknown	Dinophyceae	Suessiales	no_hit	no_hit	no_hit
ASV_409	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	no_hit	no_hit
ASV_410	Eukaryota	no_hit	Ciliophora	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_411	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_412	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa rotundata
ASV_413	Eukaryota	no_hit	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium sp. Atlantic
ASV_414	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_415	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_416	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_417	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	Euterpinidae	Euterpina	Euterpina acutifrons
ASV_418	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 9sb RG-2016
ASV_419	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Ellobiopsidae	Thalassomyces	no_hit
ASV_420	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_421	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_422	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium pellucidum
ASV_423	Eukaryota	Metazoa	Annelida	Polychaeta	Echiuroidea	Echiuridae	no_hit	no_hit
ASV_424	Eukaryota	no_hit	Ciliophora	Spirotrichea	unknown	Strombidiidae	no_hit	no_hit
ASV_425	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_426	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_427	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_428	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Mitrocomidae	Halopsis	Halopsis ocellata
ASV_429	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_430	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium viride
ASV_431	Eukaryota	no_hit	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	no_hit	no_hit
ASV_432	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros didymus
ASV_433	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 21sb RG-2016
ASV_434	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH144-EKD3
ASV_435	Eukaryota	no_hit	Cercozoa	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_436	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_437	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	no_hit
ASV_438	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	no_hit	no_hit	no_hit
ASV_439	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	no_hit	no_hit
ASV_440	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_441	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Trachymedusae	Rhopalonematidae	Amphogona	Amphogona apicata
ASV_442	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_443	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Polykrikos	Polykrikos kofoidii
ASV_444	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_445	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_446	Eukaryota	Metazoa	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	Parasagitta	Parasagitta elegans
ASV_447	Eukaryota	no_hit	unknown	Polycystinea	Collodaria	Sphaerozoidae	no_hit	no_hit
ASV_448	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD6
ASV_449	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_450	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_451	Eukaryota	no_hit	Bacillariophyta	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_452	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_453	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis
ASV_454	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_455	Eukaryota	no_hit	Ciliophora	Spirotrichea	Tintinnida	no_hit	no_hit	no_hit
ASV_456	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_457	Eukaryota	no_hit	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	no_hit	no_hit
ASV_458	Eukaryota	no_hit	Ciliophora	Spirotrichea	unknown	Strombidiidae	Strombidium	Strombidium sp. JG-2011a
ASV_459	Eukaryota	Metazoa	Chordata	Thaliacea	Salpida	Salpidae	Salpa	no_hit
ASV_460	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	no_hit	no_hit
ASV_461	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia heimii
ASV_462	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_463	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11009
ASV_464	Eukaryota	no_hit	unknown	Acantharea	Chaunacanthida	unknown	unknown	Chaunacanthid sp. 6200
ASV_465	Eukaryota	no_hit	unknown	Cryptophyceae	no_hit	no_hit	no_hit	no_hit
ASV_466	Eukaryota	no_hit	unknown	Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma pacifica
ASV_467	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_468	Eukaryota	no_hit	Cercozoa	Thecofilosea	unknown	unknown	Mataza	Mataza hastifera
ASV_469	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_470	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_471	Eukaryota	Metazoa	Annelida	Polychaeta	Eunicida	Onuphidae	no_hit	no_hit
ASV_472	Eukaryota	no_hit	unknown	Choanoflagellata	no_hit	no_hit	no_hit	no_hit
ASV_473	Eukaryota	no_hit	unknown	Dictyochophyceae	Dictyochales	unknown	Dictyocha	Dictyocha speculum
ASV_474	Eukaryota	Metazoa	Arthropoda	Ostracoda	Halocyprida	Halocyprididae	Conchoecia	Conchoecia sp. SN008
ASV_475	Eukaryota	no_hit	Cercozoa	Thecofilosea	Phaeogromida	Challengeriidae	Protocystis	Protocystis thomsoni
ASV_476	Eukaryota	Metazoa	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	no_hit	no_hit
